Key,11_0 a 5 personas,11_101 a 250 personas,11_11 a 30 personas,11_251 y más personas,11_31 a 50 personas,11_51 a 100 personas,11_6 a 10 personas,21_0 a 5 personas,21_101 a 250 personas,21_11 a 30 personas,21_251 y más personas,21_31 a 50 personas,21_51 a 100 personas,21_6 a 10 personas,22_0 a 5 personas,22_101 a 250 personas,22_11 a 30 personas,22_251 y más personas,22_31 a 50 personas,22_51 a 100 personas,22_6 a 10 personas,23_0 a 5 personas,23_101 a 250 personas,23_11 a 30 personas,23_251 y más personas,23_31 a 50 personas,23_51 a 100 personas,23_6 a 10 personas,31_0 a 5 personas,31_101 a 250 personas,31_11 a 30 personas,31_251 y más personas,31_31 a 50 personas,31_51 a 100 personas,31_6 a 10 personas,32_0 a 5 personas,32_101 a 250 personas,32_11 a 30 personas,32_251 y más personas,32_31 a 50 personas,32_51 a 100 personas,32_6 a 10 personas,33_0 a 5 personas,33_101 a 250 personas,33_11 a 30 personas,33_251 y más personas,33_31 a 50 personas,33_51 a 100 personas,33_6 a 10 personas,43_0 a 5 personas,43_101 a 250 personas,43_11 a 30 personas,43_251 y más personas,43_31 a 50 personas,43_51 a 100 personas,43_6 a 10 personas,46_0 a 5 personas,46_101 a 250 personas,46_11 a 30 personas,46_251 y más personas,46_31 a 50 personas,46_51 a 100 personas,46_6 a 10 personas,48_0 a 5 personas,48_101 a 250 personas,48_11 a 30 personas,48_251 y más personas,48_31 a 50 personas,48_51 a 100 personas,48_6 a 10 personas,49_0 a 5 personas,49_101 a 250 personas,49_11 a 30 personas,49_251 y más personas,49_31 a 50 personas,49_51 a 100 personas,49_6 a 10 personas,51_0 a 5 personas,51_101 a 250 personas,51_11 a 30 personas,51_251 y más personas,51_31 a 50 personas,51_51 a 100 personas,51_6 a 10 personas,52_0 a 5 personas,52_101 a 250 personas,52_11 a 30 personas,52_251 y más personas,52_31 a 50 personas,52_51 a 100 personas,52_6 a 10 personas,53_0 a 5 personas,53_101 a 250 personas,53_11 a 30 personas,53_251 y más personas,53_31 a 50 personas,53_51 a 100 personas,53_6 a 10 personas,54_0 a 5 personas,54_101 a 250 personas,54_11 a 30 personas,54_251 y más personas,54_31 a 50 personas,54_51 a 100 personas,54_6 a 10 personas,55_0 a 5 personas,55_101 a 250 personas,55_11 a 30 personas,55_251 y más personas,55_31 a 50 personas,55_51 a 100 personas,55_6 a 10 personas,56_0 a 5 personas,56_101 a 250 personas,56_11 a 30 personas,56_251 y más personas,56_31 a 50 personas,56_51 a 100 personas,56_6 a 10 personas,61_0 a 5 personas,61_101 a 250 personas,61_11 a 30 personas,61_251 y más personas,61_31 a 50 personas,61_51 a 100 personas,61_6 a 10 personas,62_0 a 5 personas,62_101 a 250 personas,62_11 a 30 personas,62_251 y más personas,62_31 a 50 personas,62_51 a 100 personas,62_6 a 10 personas,71_0 a 5 personas,71_101 a 250 personas,71_11 a 30 personas,71_251 y más personas,71_31 a 50 personas,71_51 a 100 personas,71_6 a 10 personas,72_0 a 5 personas,72_101 a 250 personas,72_11 a 30 personas,72_251 y más personas,72_31 a 50 personas,72_51 a 100 personas,72_6 a 10 personas,81_0 a 5 personas,81_101 a 250 personas,81_11 a 30 personas,81_251 y más personas,81_31 a 50 personas,81_51 a 100 personas,81_6 a 10 personas,93_0 a 5 personas,93_101 a 250 personas,93_11 a 30 personas,93_251 y más personas,93_31 a 50 personas,93_51 a 100 personas,93_6 a 10 personas
30115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,57.0,0.0,3.0,0.0,0.0,0.0,2.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,1.0,3.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,0.0,3.0,2.0,7.0,25.0,0.0,1.0,0.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,0.0,1.0,0.0,0.0,0.0,1.0,191.0,0.0,5.0,0.0,3.0,1.0,9.0,27.0,0.0,7.0,0.0,1.0,0.0,3.0
30116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,1.0,0.0,3.0,14.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,102.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,2.0,0.0,1.0,0.0,5.0,7.0,0.0,2.0,0.0,1.0,1.0,2.0
30117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,187.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0
30118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,2.0,16.0,2.0,5.0,2.0,5.0,295.0,3.0,12.0,3.0,1.0,3.0,16.0,94.0,0.0,9.0,4.0,2.0,4.0,3.0,145.0,1.0,6.0,0.0,2.0,2.0,9.0,189.0,0.0,17.0,1.0,7.0,0.0,28.0,4178.0,5.0,85.0,2.0,12.0,5.0,159.0,11.0,0.0,6.0,1.0,0.0,1.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,26.0,2.0,7.0,0.0,2.0,0.0,3.0,72.0,0.0,10.0,0.0,2.0,0.0,26.0,137.0,0.0,1.0,0.0,0.0,1.0,4.0,275.0,1.0,11.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,2.0,5.0,4.0,1.0,2.0,10.0,104.0,7.0,97.0,2.0,15.0,19.0,66.0,370.0,2.0,30.0,2.0,10.0,4.0,38.0,129.0,0.0,7.0,0.0,0.0,2.0,19.0,1565.0,0.0,36.0,0.0,4.0,3.0,84.0,1240.0,3.0,33.0,1.0,6.0,4.0,66.0,44.0,5.0,24.0,2.0,4.0,3.0,22.0
30119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
30120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,274.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,9.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,105.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
30121,1.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,0.0,0.0,0.0,1.0,182.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,4.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,2.0
30122,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,229.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
30123,66.0,0.0,11.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,153.0,1.0,2.0,1.0,0.0,0.0,11.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,0.0,1.0,1.0,0.0,0.0,44.0,2.0,4.0,0.0,3.0,2.0,6.0,1193.0,1.0,24.0,0.0,1.0,2.0,38.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0,0.0,3.0,0.0,1.0,0.0,5.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,34.0,1.0,29.0,0.0,6.0,3.0,32.0,57.0,1.0,6.0,0.0,1.0,1.0,15.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,328.0,0.0,0.0,0.0,0.0,0.0,16.0,524.0,3.0,8.0,0.0,1.0,3.0,15.0,32.0,2.0,22.0,0.0,5.0,1.0,24.0
30124,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,307.0,1.0,1.0,0.0,1.0,1.0,8.0,114.0,0.0,3.0,0.0,0.0,0.0,3.0,138.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,3.0,5.0,0.0,2.0,1.0,4.0,1903.0,1.0,17.0,0.0,6.0,4.0,37.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,1.0,16.0,64.0,0.0,1.0,0.0,0.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,36.0,0.0,3.0,6.0,48.0,155.0,2.0,8.0,0.0,3.0,0.0,20.0,20.0,0.0,2.0,0.0,0.0,0.0,2.0,489.0,0.0,3.0,0.0,1.0,0.0,20.0,652.0,0.0,20.0,0.0,2.0,2.0,23.0,52.0,3.0,11.0,1.0,3.0,1.0,14.0
30125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,451.0,0.0,9.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,1.0,0.0,4.0,33.0,0.0,4.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,1.0,0.0,0.0,0.0,6.0,181.0,0.0,7.0,0.0,1.0,0.0,9.0,7.0,1.0,1.0,0.0,0.0,0.0,3.0
30126,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0
30127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
30128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,339.0,0.0,5.0,1.0,1.0,1.0,5.0,75.0,0.0,8.0,1.0,1.0,1.0,12.0,161.0,0.0,0.0,0.0,0.0,0.0,4.0,102.0,0.0,4.0,1.0,2.0,0.0,7.0,1848.0,1.0,14.0,0.0,4.0,2.0,27.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,3.0,0.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,1.0,1.0,0.0,0.0,0.0,33.0,0.0,30.0,0.0,5.0,2.0,29.0,94.0,1.0,5.0,0.0,3.0,0.0,14.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,390.0,0.0,7.0,0.0,0.0,0.0,18.0,552.0,0.0,4.0,0.0,0.0,1.0,5.0,20.0,0.0,6.0,2.0,1.0,1.0,8.0
30129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,311.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,1.0,0.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0
30130,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,109.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,1.0,0.0,1.0,704.0,0.0,6.0,0.0,3.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,14.0,0.0,3.0,0.0,11.0,47.0,0.0,2.0,0.0,1.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,189.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,0.0,8.0,0.0,3.0,1.0,13.0,19.0,1.0,1.0,0.0,1.0,0.0,6.0
30131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,17.0,1.0,4.0,3.0,5.0,376.0,0.0,13.0,0.0,3.0,0.0,9.0,83.0,1.0,2.0,0.0,2.0,0.0,7.0,193.0,0.0,3.0,0.0,0.0,0.0,5.0,194.0,3.0,32.0,2.0,5.0,3.0,42.0,4343.0,10.0,111.0,2.0,25.0,7.0,149.0,19.0,2.0,6.0,0.0,3.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,3.0,0.0,4.0,0.0,3.0,109.0,1.0,21.0,0.0,1.0,1.0,26.0,124.0,1.0,7.0,0.0,0.0,0.0,3.0,259.0,0.0,11.0,1.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,2.0,8.0,7.0,6.0,2.0,9.0,137.0,7.0,92.0,1.0,20.0,12.0,83.0,474.0,2.0,19.0,2.0,4.0,4.0,15.0,95.0,1.0,6.0,0.0,0.0,2.0,15.0,1167.0,0.0,65.0,0.0,8.0,6.0,104.0,1803.0,3.0,30.0,0.0,6.0,3.0,58.0,66.0,1.0,26.0,0.0,5.0,3.0,40.0
30132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,1.0,0.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
